id,label
3623,0.718733
3624,0.704932
3625,0.898088
3626,0.990142
3627,0.894121
3628,0.125179
3629,0.976327
3630,0.994242
3631,0.598299
3632,0.013686
3633,0.414111
3634,0.954435
3635,0.003335
3636,0.001387
3637,0.988029
3638,0.000799
3639,0.012887
3640,0.234560
3641,0.580340
3642,0.890265
3643,0.853211
3644,0.077638
3645,0.921919
3646,0.812878
3647,0.042294
3648,0.989683
3649,0.016959
3650,0.995217
3651,0.664002
3652,0.963978
3653,0.973319
3654,0.595054
3655,0.999861
3656,0.099684
3657,0.007285
3658,0.973896
3659,0.996757
3660,0.013307
3661,0.963320
3662,0.280082
3663,0.746271
3664,0.458823
3665,0.007520
3666,0.000358
3667,0.929721
3668,0.620498
3669,0.894839
3670,0.018224
3671,0.075019
3672,0.006809
3673,0.013769
3674,0.384269
3675,0.181580
3676,0.998911
3677,0.996378
3678,0.027409
3679,0.170151
3680,0.880739
3681,0.012209
3682,0.978215
3683,0.359677
3684,0.583911
3685,0.711967
3686,0.029501
3687,0.022378
3688,0.953658
3689,0.593556
3690,0.998352
3691,0.224258
3692,0.024490
3693,0.782219
3694,0.478222
3695,0.008763
3696,0.951386
3697,0.993149
3698,0.043518
3699,0.131795
3700,0.147217
3701,0.981914
3702,0.098937
3703,0.010014
3704,0.002803
3705,0.000241
3706,0.999965
3707,0.001838
3708,0.206706
3709,0.734742
3710,0.414927
3711,0.852637
3712,0.012521
3713,0.818281
3714,0.462855
3715,0.994768
3716,0.987688
3717,0.670210
3718,0.995134
3719,0.999860
3720,0.234390
3721,0.860345
3722,0.319957
3723,0.221652
3724,0.173792
3725,0.000001
3726,0.008979
3727,0.007266
3728,0.019696
3729,0.788769
3730,0.943033
3731,0.000321
3732,0.571096
3733,0.444226
3734,0.623143
3735,0.058552
3736,0.980749
3737,0.540105
3738,0.002643
3739,0.654038
3740,0.111125
3741,0.996796
3742,0.988254
3743,0.005172
3744,0.504057
3745,0.172109
3746,0.000272
3747,0.014289
3748,0.066090
3749,0.991837
3750,0.120356
3751,0.231850
3752,0.859964
3753,0.810732
3754,0.995485
3755,0.811523
3756,0.809694
3757,0.817252
3758,0.998841
3759,0.691788
3760,0.070812
3761,0.999976
3762,0.261684
3763,0.767525
3764,0.043851
3765,0.999088
3766,0.037628
3767,0.001232
3768,0.012383
3769,0.002160
3770,0.879469
3771,0.701383
3772,0.297483
3773,0.959331
3774,0.975409
3775,0.995848
3776,0.044817
3777,0.163368
3778,0.999551
3779,0.002964
3780,0.999998
3781,0.338700
3782,0.149974
3783,0.995153
3784,0.985438
3785,0.953373
3786,0.873892
3787,0.988468
3788,0.958349
3789,0.999472
3790,0.170534
3791,0.142345
3792,0.454166
3793,0.007062
3794,0.998031
3795,0.992044
3796,0.269884
3797,0.806687
3798,0.000194
3799,0.997857
3800,0.057273
3801,0.998630
3802,0.927118
3803,0.999496
3804,0.391383
3805,0.991778
3806,0.999776
3807,0.259411
3808,0.999982
3809,0.999973
3810,0.999372
3811,0.851789
3812,0.994241
3813,0.063715
3814,0.999866
3815,0.021635
3816,0.997038
3817,0.994484
3818,0.855127
3819,0.032397
3820,0.973490
3821,0.939270
3822,0.002897
3823,0.549961
3824,0.668297
3825,0.005624
3826,0.904252
3827,0.133446
3828,0.999544
3829,0.997605
3830,0.035777
3831,0.000292
3832,0.742220
3833,0.660985
3834,0.044580
3835,0.001617
3836,0.988674
3837,0.140294
3838,0.720078
3839,0.201286
3840,0.362640
3841,0.698160
3842,0.001552
3843,0.005572
3844,0.014185
3845,0.075214
3846,0.822532
3847,0.204663
3848,0.026980
3849,0.993805
3850,0.143294
3851,0.211456
3852,0.017968
3853,0.989278
3854,0.017819
3855,0.987204
3856,0.008598
3857,0.234791
3858,0.989871
3859,0.096350
3860,0.992898
3861,0.002949
3862,0.619259
3863,0.092366
3864,0.010312
3865,0.032781
3866,0.012837
3867,0.974633
3868,0.097962
3869,0.000826
3870,0.030589
3871,0.706145
3872,0.002499
3873,0.235211
3874,0.999898
3875,0.999981
3876,0.391455
3877,0.451146
3878,0.006400
3879,0.724439
3880,0.011396
3881,0.085371
3882,0.763200
3883,0.068967
3884,0.999965
3885,0.001688
3886,0.963935
3887,0.000103
3888,0.087280
3889,0.196718
3890,0.865084
3891,0.998783
3892,0.075139
3893,0.920646
3894,0.964326
3895,0.181001
3896,0.016800
3897,0.776784
3898,0.014011
3899,0.900202
3900,0.182612
3901,0.000275
3902,0.893466
3903,0.000224
3904,0.998328
3905,0.426422
3906,0.458413
3907,0.965110
3908,0.958816
3909,0.986098
3910,0.940071
3911,0.000170
3912,0.959170
3913,0.975515
3914,0.984585
3915,0.933252
3916,0.813925
3917,0.999996
3918,0.981200
3919,0.966422
3920,0.002434
3921,0.999987
3922,0.018637
3923,0.324153
3924,0.996339
3925,0.295400
3926,0.987012
3927,0.987619
3928,0.177533
3929,0.184673
3930,0.279817
3931,0.820433
3932,0.002108
3933,0.763552
3934,0.147877
3935,0.037294
3936,0.301851
3937,0.561700
3938,0.361628
3939,0.518857
3940,0.961345
3941,0.997217
3942,0.993028
3943,0.999997
3944,0.000211
3945,0.991029
3946,0.855844
3947,0.891742
3948,0.999981
3949,0.993887
3950,0.998261
3951,0.413093
3952,0.940423
3953,0.016711
3954,0.077744
3955,0.996491
3956,0.993948
3957,0.019633
3958,0.081447
3959,0.410424
3960,0.997775
3961,0.969456
3962,0.170016
3963,0.093422
3964,0.001050
3965,0.217925
3966,0.275019
3967,0.115576
3968,0.998540
3969,0.400905
3970,0.967326
3971,0.839798
3972,0.633358
3973,0.144356
3974,0.043049
3975,0.533913
3976,0.130828
3977,0.124949
3978,0.000532
3979,0.998378
3980,0.952607
3981,0.999997
3982,0.001544
3983,0.001741
3984,0.107804
3985,0.999421
3986,0.138000
3987,0.994673
3988,0.998345
3989,0.994543
3990,0.984761
3991,0.996662
3992,0.557659
3993,0.113331
3994,0.000266
3995,0.530790
3996,0.997131
3997,0.999882
3998,0.481943
3999,0.130797
4000,0.013278
4001,0.551658
4002,0.264501
4003,0.003345
4004,0.012538
4005,0.140585
4006,0.999937
4007,0.037204
4008,0.003861
4009,0.159095
4010,0.001450
4011,0.008515
4012,0.007863
4013,0.007146
4014,0.029426
4015,0.744656
4016,0.089919
4017,0.845455
4018,0.008258
4019,0.095455
4020,0.931365
4021,0.993924
4022,0.766682
4023,0.999507
4024,0.999963
4025,0.999911
4026,0.973147
4027,0.995238
4028,0.752100
4029,0.006070
4030,0.003084
4031,0.879458
4032,0.424897
4033,0.175390
4034,0.925456
4035,0.004503
4036,0.998169
4037,0.013500
4038,0.100774
4039,0.751273
4040,0.988736
4041,0.981028
4042,0.982340
4043,0.873262
4044,0.574111
4045,0.938256
4046,0.033912
4047,0.011090
4048,0.003125
4049,0.998250
4050,0.999980
4051,0.931481
4052,0.037368
4053,0.982863
4054,0.979010
4055,0.603386
4056,0.636767
4057,0.209459
4058,0.054295
4059,0.856164
4060,0.012755
4061,0.007040
4062,0.823529
4063,0.911881
4064,0.012248
4065,0.981663
4066,0.029146
4067,0.953857
4068,0.116826
4069,0.978665
4070,0.070875
4071,0.528374
4072,0.999797
4073,0.992270
4074,0.078825
4075,0.314285
4076,0.082911
4077,0.961801
4078,0.976214
4079,0.076212
4080,0.999071
4081,0.025983
4082,0.999014
4083,0.998585
4084,0.048282
4085,0.270808
4086,0.975521
4087,0.009175
4088,0.068248
4089,0.191740
4090,0.131002
4091,0.970604
4092,0.969766
4093,0.028817
4094,0.169022
4095,0.988776
4096,0.007311
4097,0.000002
4098,0.017336
4099,0.998486
4100,0.015279
4101,0.226056
4102,0.997935
4103,0.980984
4104,0.985586
4105,0.001510
4106,0.024944
4107,0.976023
4108,0.964787
4109,0.807816
4110,0.990388
4111,0.000047
4112,0.431132
4113,0.932567
4114,0.226730
4115,0.538384
4116,0.999488
4117,0.113306
4118,0.976711
4119,0.000007
4120,0.019733
4121,0.815862
4122,0.960017
4123,0.095940
4124,0.031911
4125,0.864366
4126,0.981469
4127,0.895179
4128,0.007258
4129,0.818011
4130,0.999898
4131,0.980869
4132,0.039717
4133,0.103903
4134,0.001158
4135,0.866081
4136,0.985746
4137,0.440066
4138,0.728248
4139,0.056126
4140,0.084210
4141,0.925985
4142,0.238719
4143,0.893927
4144,0.999680
4145,0.655592
4146,0.049595
4147,0.212425
4148,0.213960
4149,0.160869
4150,0.104925
4151,0.790428
4152,0.695187
4153,0.015730
4154,0.102697
4155,0.944732
4156,0.081621
4157,0.429579
4158,0.004565
4159,0.159830
4160,0.042390
4161,0.870687
4162,0.396317
4163,0.032047
4164,0.999787
4165,0.998874
4166,0.993652
4167,0.020258
4168,0.952935
4169,0.047099
4170,0.995821
4171,0.999968
4172,0.055754
4173,0.992059
4174,0.993884
4175,0.996897
4176,0.127389
4177,0.799397
4178,0.999997
4179,0.070614
4180,0.941419
4181,0.181340
4182,0.000142
4183,0.062687
4184,0.866786
4185,0.093322
4186,0.244663
4187,0.333140
4188,0.007660
4189,0.119073
4190,0.880920
4191,0.269593
4192,0.975876
4193,0.001162
4194,0.728231
4195,0.897659
4196,0.939160
4197,0.196196
4198,0.018227
4199,0.436202
4200,0.022400
4201,0.440628
4202,0.024635
4203,0.993587
4204,0.146669
4205,0.213955
4206,0.077218
4207,0.000181
4208,0.897258
4209,0.044268
4210,0.997107
4211,0.253725
4212,0.177756
4213,0.099801
4214,0.081408
4215,0.999605
4216,0.933545
4217,0.138485
4218,0.999114
4219,0.999999
4220,0.067649
4221,0.004053
4222,0.147552
4223,0.205872
4224,0.044233
4225,0.051808
4226,0.065800
4227,0.803874
4228,0.003078
4229,0.991206
4230,0.910059
4231,0.692010
4232,0.269299
4233,0.011042
4234,0.677150
4235,0.957790
4236,0.098650
4237,0.949611
4238,0.993273
4239,0.021264
4240,0.190402
4241,0.056715
4242,0.981541
4243,0.893255
4244,0.994590
4245,1.000000
4246,0.448007
4247,0.564152
4248,0.999614
4249,0.952318
4250,0.090339
4251,0.992125
4252,0.867768
4253,0.005463
4254,0.196966
4255,0.999985
4256,0.765849
4257,0.999028
4258,0.994392
4259,0.994899
4260,0.948329
4261,0.981763
4262,0.670816
4263,0.001251
4264,0.996611
4265,0.064120
4266,0.074287
4267,0.225404
4268,0.362339
4269,0.010911
4270,0.111473
4271,0.007563
4272,0.970567
4273,0.181276
4274,0.995579
4275,0.647016
4276,0.409722
4277,0.025262
4278,0.056626
4279,0.000527
4280,0.935214
4281,0.545609
4282,0.999206
4283,0.022248
4284,0.677817
4285,0.000207
4286,0.326028
4287,0.708435
4288,0.010945
4289,0.998824
4290,0.999850
4291,0.197888
4292,0.616929
4293,0.008385
4294,0.987563
4295,0.991861
4296,0.017801
4297,0.992085
4298,0.540288
4299,0.979631
4300,0.993175
4301,0.933751
4302,0.999674
4303,0.471295
4304,0.997539
4305,0.091936
4306,0.624087
4307,0.965327
4308,0.101007
4309,0.682131
4310,0.378827
4311,0.000804
4312,0.578930
4313,0.004093
4314,0.994866
4315,0.096972
4316,0.100333
4317,0.948211
4318,0.030594
4319,0.894240
4320,0.985902
4321,0.821917
4322,0.902807
4323,0.912283
4324,0.222597
4325,0.659959
4326,0.192944
4327,0.999987
4328,0.983636
4329,0.238091
4330,0.999694
4331,0.009031
4332,0.763440
4333,0.871535
4334,0.372627
4335,0.689226
4336,0.999617
4337,0.006722
4338,0.078667
4339,0.778383
4340,0.051636
4341,0.229953
4342,0.832482
4343,0.259791
4344,0.965546
4345,0.344711
4346,0.703486
4347,0.923725
4348,0.015462
4349,0.395786
4350,0.955677
4351,0.868122
4352,0.971885
4353,0.250318
4354,0.728885
4355,0.001463
4356,0.180866
4357,0.991088
4358,0.974017
4359,0.230192
4360,0.916030
4361,0.025187
4362,0.999948
4363,0.037154
4364,0.000907
4365,0.000156
4366,0.425904
4367,0.959723
4368,0.559795
4369,0.998872
4370,0.998545
4371,0.040341
4372,0.168651
4373,0.018473
4374,0.000152
4375,0.987281
4376,0.351878
4377,0.000134
4378,0.982894
4379,0.169101
4380,0.069508
4381,0.982471
4382,0.612965
4383,0.983925
4384,0.989766
4385,0.981220
4386,0.004112
4387,0.922764
4388,0.747930
4389,0.952713
4390,0.918337
4391,0.460875
4392,0.002987
4393,0.991203
4394,0.947161
4395,0.361281
4396,0.999971
4397,0.999748
4398,0.020050
4399,0.317890
4400,0.965971
4401,0.121139
4402,0.705947
4403,0.287759
4404,0.980578
4405,0.999926
4406,0.171077
4407,0.811296
4408,0.999911
4409,0.095136
4410,0.662289
4411,0.905958
4412,0.011112
4413,0.974056
4414,0.070210
4415,0.986551
4416,0.481307
4417,0.987213
4418,0.096181
4419,0.018819
4420,0.995588
4421,0.999489
4422,0.999912
4423,0.119577
4424,0.995513
4425,0.033381
4426,0.994988
4427,0.758100
4428,0.105984
4429,0.999358
4430,0.999975
4431,0.892818
4432,0.495303
4433,0.062011
4434,0.999894
4435,0.000001
4436,0.906870
4437,0.755669
4438,0.984403
4439,0.999983
4440,0.000358
4441,0.026919
4442,0.002302
4443,0.149697
4444,0.001988
4445,0.000543
4446,0.728800
4447,0.967935
4448,0.905966
4449,0.012178
4450,0.589908
4451,0.753635
4452,0.662788
4453,0.187427
4454,0.097188
4455,0.002166
4456,0.957831
4457,0.940482
4458,0.095735
4459,0.022217
4460,0.554965
4461,0.391517
4462,0.710426
4463,0.119573
4464,0.999914
4465,0.999724
4466,0.511533
4467,0.998729
4468,0.518117
4469,0.960383
4470,0.011382
4471,0.403587
4472,0.760691
4473,0.302990
4474,0.362594
4475,0.291621
4476,0.866578
4477,0.017874
4478,0.648054
4479,0.120505
4480,0.395210
4481,0.022634
4482,0.183724
4483,0.998533
4484,0.757462
4485,0.218012
4486,0.893031
4487,0.024130
4488,0.068331
4489,0.586123
4490,0.667524
4491,0.994595
4492,0.999583
4493,0.147363
4494,0.919888
4495,0.150903
4496,0.302484
4497,0.000106
4498,0.983951
4499,0.985661
4500,0.911494
4501,0.893342
4502,0.896914
4503,0.568036
4504,0.250245
4505,0.538146
4506,0.846751
4507,0.006960
4508,0.129984
4509,0.010874
4510,0.011539
4511,0.999394
4512,0.721851
4513,0.004598
4514,0.335097
4515,0.933197
4516,0.903094
4517,0.018511
4518,0.770025
4519,0.211101
4520,0.985792
4521,0.199248
4522,0.243395
4523,0.010070
4524,0.000214
4525,0.349337
4526,0.796657
4527,0.981852
4528,0.498910
4529,0.001362
4530,0.063955
4531,0.987026
4532,0.022338
4533,0.244587
4534,0.140798
4535,0.685294
4536,0.470687
4537,0.458067
4538,0.779922
4539,0.225996
4540,0.022627
4541,0.962900
4542,0.178640
4543,0.637533
4544,0.564094
4545,0.002482
4546,0.547309
4547,0.940555
4548,0.995497
4549,0.153586
4550,0.716343
4551,0.983527
4552,0.020784
4553,0.113762
4554,0.999661
4555,0.001702
4556,0.000232
4557,0.015523
4558,0.842604
4559,0.989630
4560,0.002505
4561,0.081212
4562,0.990482
4563,0.767688
4564,0.706374
4565,0.181740
4566,0.985882
4567,0.403277
4568,0.766821
4569,0.121540
4570,0.995995
4571,0.348388
4572,0.018546
4573,0.313300
4574,0.984856
4575,0.144237
4576,0.012315
4577,0.991962
4578,0.998902
4579,0.004881
4580,0.835544
4581,0.429394
4582,0.249728
4583,0.037884
4584,0.004334
4585,0.371149
4586,0.964892
4587,0.010221
4588,0.899129
4589,0.061175
4590,0.906873
4591,0.006276
4592,0.004468
4593,0.999499
4594,0.937713
4595,0.053971
4596,0.961357
4597,0.019058
4598,0.999960
4599,0.955935
4600,0.003782
4601,0.080974
4602,0.530644
4603,0.998293
4604,0.017366
4605,0.639266
4606,0.995138
4607,0.113309
4608,0.000545
4609,0.021609
4610,0.007101
4611,0.997079
4612,0.019949
4613,0.882350
4614,0.011832
4615,0.136545
4616,0.999949
4617,0.767645
4618,0.839249
4619,0.001137
4620,0.490284
4621,0.150575
4622,0.696450
4623,0.994141
4624,0.286620
4625,0.776246
4626,0.999992
4627,0.993978
4628,0.990234
4629,0.009082
4630,0.984410
4631,0.678563
4632,0.004870
4633,0.033442
4634,0.922400
4635,0.999706
4636,0.580180
4637,0.171274
4638,0.020083
4639,0.853742
4640,0.995718
4641,0.935728
4642,0.700847
4643,0.997632
4644,0.142377
4645,0.068123
4646,0.143090
4647,0.998968
4648,0.005503
4649,0.774292
4650,0.019673
4651,0.544752
4652,0.997471
4653,0.000245
4654,0.286112
4655,0.000044
4656,0.997378
4657,0.009165
4658,0.004822
4659,0.325205
4660,0.578389
4661,0.160011
4662,0.015870
4663,0.930409
4664,0.954074
4665,0.965120
4666,0.953613
4667,0.998660
4668,0.999592
4669,0.795746
4670,0.681771
4671,0.967279
4672,0.023722
4673,0.321684
4674,0.952779
4675,0.986917
4676,0.989626
4677,0.999411
4678,0.588103
4679,0.968248
4680,0.033343
4681,0.001125
4682,0.000792
4683,0.006016
4684,0.994028
4685,0.998694
4686,0.074781
4687,0.036574
4688,0.975960
4689,0.978741
4690,0.000046
4691,0.996557
4692,0.007596
4693,0.329445
4694,0.000188
4695,0.000729
4696,0.042732
4697,0.004563
4698,0.714638
4699,0.653879
4700,0.999935
4701,0.227931
4702,0.107259
4703,0.093491
4704,0.023334
4705,0.881058
4706,0.327121
4707,0.467233
4708,0.350224
4709,0.924254
4710,0.996728
4711,0.989282
4712,0.840812
4713,0.839175
4714,0.560039
4715,0.889048
4716,0.025053
4717,0.993261
4718,0.996480
4719,0.321123
4720,0.938397
4721,0.238953
4722,0.008188
4723,0.996809
4724,0.985564
4725,0.937980
4726,0.995959
4727,0.190067
4728,0.061872
4729,0.462508
4730,0.809256
4731,0.992485
4732,0.239512
4733,0.898101
4734,0.122231
4735,0.700538
4736,0.930261
4737,0.981306
4738,0.511864
4739,0.656035
4740,0.054488
4741,0.000582
4742,0.011182
4743,0.832621
4744,0.871357
4745,0.877723
4746,0.029455
4747,0.019445
4748,0.871202
4749,0.008188
4750,0.580964
4751,0.010526
4752,0.946157
4753,0.350530
4754,0.905863
4755,0.811781
4756,0.725223
4757,0.829275
4758,0.002818
4759,0.274476
4760,0.001195
4761,0.000232
4762,0.000127
4763,0.999885
4764,0.005841
4765,0.999117
4766,0.050305
4767,0.996373
4768,0.114845
4769,0.019852
4770,0.154751
4771,0.958824
4772,0.999998
4773,0.998874
4774,0.881112
4775,0.263862
4776,0.036501
4777,0.009713
4778,0.842376
4779,0.010371
4780,0.934964
4781,0.001272
4782,1.000000
4783,0.985965
4784,0.605508
4785,0.125555
4786,0.622941
4787,0.998236
4788,0.996815
4789,0.037193
4790,0.995753
4791,0.295401
4792,0.650828
4793,0.002958
4794,0.253906
4795,0.911018
4796,0.000015
4797,0.990450
4798,0.004032
4799,0.989933
4800,0.420464
4801,0.661222
4802,0.809109
4803,0.921104
4804,0.902505
4805,0.827661
4806,0.155141
4807,0.591508
4808,0.998816
4809,0.225145
4810,0.023632
4811,0.137496
4812,0.969445
4813,0.023784
4814,0.988949
4815,0.919797
4816,0.848428
4817,0.239277
4818,0.958619
4819,0.038668
4820,0.999569
4821,0.998288
4822,0.609936
4823,0.393085
4824,0.994473
4825,0.991649
4826,0.999502
4827,0.306910
4828,0.992164
4829,0.464662
4830,0.154596
4831,0.013338
4832,0.921880
4833,0.066724
4834,0.893682
4835,0.772655
4836,0.978540
4837,0.000507
4838,0.242775
4839,0.006547
4840,0.999999
4841,0.963847
4842,0.912000
4843,0.967693
4844,0.017932
4845,0.489692
4846,0.401953
4847,0.998376
4848,0.027451
4849,0.204095
4850,0.967244
4851,0.315666
4852,0.828828
4853,0.335719
4854,0.933689
4855,0.013159
4856,0.924136
4857,0.388756
4858,0.990363
4859,0.010608
4860,0.875753
4861,0.996141
4862,0.081522
4863,0.090512
4864,0.816786
4865,0.983489
4866,0.692889
4867,0.994092
4868,0.492793
4869,0.003056
4870,0.999651
4871,0.932436
4872,0.975055
4873,0.964692
4874,0.986511
4875,0.573805
4876,0.998393
4877,0.000161
4878,0.087426
4879,0.814116
4880,0.753180
4881,0.383830
4882,0.009007
4883,0.190613
4884,0.029395
4885,0.651526
4886,0.474087
4887,0.457207
4888,0.598292
4889,0.054374
4890,0.938211
4891,0.555284
4892,0.218385
4893,0.104346
4894,0.171175
4895,0.702860
4896,0.168039
4897,0.017088
4898,0.650048
4899,0.037207
4900,0.213649
4901,0.032224
4902,0.986255
4903,0.890742
4904,0.877573
4905,0.883015
4906,0.415965
4907,0.002557
4908,0.059491
4909,0.553374
4910,0.072670
4911,0.820439
4912,0.009521
4913,0.292032
4914,0.829048
4915,0.999734
4916,0.513399
4917,0.020589
4918,0.045968
4919,0.576504
4920,0.000302
4921,0.139353
4922,0.061766
4923,0.003592
4924,0.428244
4925,0.192073
4926,0.999910
4927,0.292959
4928,0.341972
4929,0.987108
4930,0.005954
4931,0.978263
4932,0.022580
4933,0.061946
4934,0.713627
4935,0.201015
4936,0.096414
4937,0.996004
4938,0.903111
4939,0.958877
4940,0.995476
4941,0.750250
4942,0.889970
4943,0.088575
4944,0.908426
4945,0.686039
4946,0.881978
4947,0.306027
4948,0.306327
4949,0.464433
4950,0.809789
4951,0.075166
4952,0.888259
4953,0.992625
4954,0.957408
4955,0.999482
4956,0.024157
4957,0.016409
4958,0.939479
4959,0.162812
4960,0.605404
4961,0.001433
4962,0.937961
4963,0.303367
4964,0.987781
4965,0.012567
4966,0.999608
4967,0.011932
4968,0.917922
4969,0.959799
4970,0.000670
4971,0.999808
4972,0.034573
4973,0.876585
4974,0.659380
4975,0.032761
4976,0.996421
4977,0.027398
4978,0.105610
4979,0.983592
4980,0.999390
4981,0.900679
4982,0.982164
4983,0.000550
4984,0.647225
4985,0.985016
4986,0.991302
4987,0.024640
4988,0.996497
4989,0.990971
4990,0.096351
4991,0.001982
4992,0.999515
4993,0.850451
4994,0.049931
4995,0.016176
4996,0.592662
4997,0.233750
4998,0.865001
4999,0.999695
5000,0.988201
5001,0.079966
5002,0.071264
5003,0.965551
5004,0.739634
5005,0.001992
5006,0.225494
5007,0.009885
5008,0.833952
5009,0.062895
5010,0.065341
5011,0.992701
5012,0.008000
5013,0.197571
5014,0.670637
5015,0.992929
5016,0.918164
5017,0.998650
5018,0.231973
5019,0.921302
5020,0.870307
5021,0.845510
5022,0.968403
5023,0.238864
5024,0.999241
5025,0.045546
5026,0.967082
5027,0.258550
5028,0.018305
5029,0.028978
5030,0.658795
5031,0.007810
5032,0.546754
5033,0.995590
5034,0.103775
5035,0.994464
5036,0.982373
5037,0.069732
5038,0.029756
5039,0.998694
5040,0.992590
5041,0.868303
5042,0.672233
5043,0.068715
5044,0.183478
5045,0.678686
5046,0.985137
5047,0.591194
5048,0.844646
5049,0.999325
5050,0.293069
5051,0.047920
5052,0.936284
5053,0.154993
5054,0.000422
5055,0.001561
5056,0.992165
5057,0.002739
5058,0.012340
5059,0.058712
5060,0.975801
5061,0.982974
5062,0.999997
5063,0.938877
5064,0.063945
5065,0.064603
5066,0.165636
5067,0.951760
5068,0.541927
5069,0.698582
5070,0.996985
5071,0.995598
5072,0.127236
5073,0.974175
5074,0.477894
5075,0.028300
5076,0.047181
5077,0.060979
5078,0.988798
5079,0.003022
5080,0.444371
5081,0.992362
5082,0.000163
5083,0.003507
5084,0.041140
5085,0.607615
5086,0.886504
5087,0.324118
5088,0.016050
5089,0.976817
5090,0.742262
5091,0.501620
5092,0.106262
5093,0.228316
5094,0.877249
5095,0.263728
5096,0.999998
5097,0.056318
5098,0.819203
5099,0.345173
5100,0.999354
5101,0.998236
5102,0.000043
5103,0.089702
5104,0.962941
5105,0.116308
5106,0.569918
5107,0.982577
5108,0.208119
5109,0.203284
5110,0.064535
5111,0.375331
5112,0.000046
5113,0.882336
5114,0.923376
5115,0.949081
5116,0.457538
5117,0.357712
5118,0.998560
5119,0.000514
5120,0.855051
5121,0.900085
5122,0.000125
5123,0.775616
5124,0.105952
5125,0.329630
5126,0.142213
5127,0.996459
5128,0.994711
5129,0.111561
5130,0.886791
5131,0.696636
5132,0.004102
5133,0.001281
5134,0.042023
5135,0.559771
5136,0.506849
5137,0.000058
5138,0.003808
5139,0.809247
5140,0.115221
5141,0.583372
5142,0.642357
5143,0.987996
5144,0.985528
5145,0.999994
5146,0.995829
5147,0.859288
5148,0.997885
5149,0.648967
5150,0.987903
5151,0.854210
5152,0.418551
5153,0.119706
5154,0.027996
5155,0.996825
5156,0.969341
5157,0.994699
5158,0.459293
5159,0.156611
5160,0.603496
5161,0.003147
5162,0.630865
5163,0.040188
5164,0.001685
5165,0.994657
5166,0.129552
5167,0.375057
5168,0.717041
5169,0.038032
5170,0.055122
5171,0.999986
5172,0.815890
5173,0.976527
5174,0.862295
5175,0.873289
5176,0.999966
5177,0.997693
5178,0.435328
5179,0.071302
5180,0.853281
5181,0.461275
5182,0.000246
5183,0.164059
5184,0.124697
5185,0.057257
5186,0.000121
5187,0.995766
5188,0.993615
5189,0.997390
5190,0.252963
5191,0.999295
5192,0.581368
5193,0.008613
5194,0.720174
5195,0.014381
5196,0.062162
5197,0.009858
5198,0.849835
5199,0.959832
5200,0.992039
5201,0.012921
5202,0.016162
5203,0.997665
5204,0.059333
5205,0.018401
5206,0.005383
5207,0.599779
5208,0.003073
5209,0.009834
5210,0.695658
5211,0.000626
5212,0.734775
5213,0.000571
5214,0.785098
5215,0.892254
5216,0.209720
5217,0.438564
5218,0.072755
5219,0.322301
5220,0.941266
5221,0.776793
5222,0.572964
5223,0.028512
5224,0.997976
5225,0.762650
5226,0.997668
5227,0.287461
5228,0.998567
5229,0.001960
5230,0.656063
5231,0.875511
5232,0.038545
5233,0.889181
5234,0.989377
5235,0.996265
5236,0.997238
5237,0.949835
5238,0.953131
5239,0.999227
5240,0.044241
5241,0.822867
5242,0.994653
5243,0.251326
5244,0.999555
5245,0.000562
5246,0.467620
5247,0.000561
5248,0.860353
5249,0.621216
5250,0.909630
5251,0.905299
5252,0.000149
5253,0.065243
5254,0.013952
5255,0.075525
5256,0.992197
5257,0.205606
5258,0.866546
5259,0.024833
5260,0.009213
5261,0.001624
5262,0.006400
5263,0.001879
5264,0.999919
5265,0.423184
5266,0.999977
5267,0.002864
5268,0.144312
5269,0.082729
5270,0.002522
5271,0.999797
5272,0.620706
5273,0.999792
5274,0.678830
5275,0.247372
5276,0.391343
5277,0.036199
5278,0.222041
5279,0.016983
5280,0.856395
5281,0.390867
5282,0.004692
5283,0.050546
5284,0.007466
5285,0.000187
5286,0.004044
5287,0.000006
5288,0.992040
5289,0.169560
5290,0.095821
5291,0.310822
5292,0.999971
5293,0.416052
5294,0.003082
5295,0.434049
5296,0.052490
5297,0.111933
5298,0.998495
5299,0.989754
5300,0.777357
5301,0.972245
5302,0.999910
5303,0.468189
5304,0.851263
5305,0.879295
5306,0.984995
5307,0.998290
5308,0.974164
5309,0.119826
5310,0.856291
5311,0.017664
5312,0.044655
5313,0.309725
5314,0.749624
5315,0.921775
5316,0.091510
5317,0.999834
5318,0.998245
5319,0.638828
5320,0.549702
5321,0.000120
5322,0.991798
5323,0.979498
5324,0.644774
5325,0.358285
5326,0.129158
5327,0.999343
5328,0.934173
5329,0.006565
5330,0.074896
5331,0.945171
5332,0.991437
5333,0.768783
5334,0.183495
5335,0.662189
5336,0.179136
5337,0.999495
5338,0.015870
5339,0.999978
5340,0.128007
5341,0.360967
5342,0.361518
5343,0.957150
5344,0.991701
5345,0.003881
5346,0.822953
5347,0.918290
5348,0.530390
5349,0.115141
5350,0.996979
5351,0.980708
5352,0.440116
5353,0.041606
5354,0.047983
5355,0.467515
5356,0.018196
5357,0.809713
5358,0.992731
5359,0.714487
5360,0.053457
5361,0.961796
5362,0.995157
5363,0.069263
5364,0.819786
5365,0.060028
5366,0.986707
5367,0.898011
5368,0.000498
5369,0.995095
5370,0.144220
5371,0.999927
